id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385655155048255488,1385655155048255488,2021-04-23 23:31:47 IST,2021-04-23,23:31:47,+0530,32570672,etrade,E*TRADE,,This Earth Month check out the new E*TRADE Sustainable Investing page. Explore ways to align your investments with your values and gain sustainable investing insights. 🌎,en,[],[],[],0,0,3,[],[],https://twitter.com/etrade/status/1385655155048255488,False,,0,,,,,,,,[],,,,
1385645122424086536,1385624296282861571,2021-04-23 22:51:55 IST,2021-04-23,22:51:55,+0530,32570672,etrade,E*TRADE,,@carilyntorres Hi Carilyn. We are truly sorry to hear about your issues with making a transfer. Please try clearing the cache or using a different browser. If you are still unable to submit your request please give us a call at at 800-387-2331 for further assistance. Thank you.,en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1385645122424086536,False,,0,,,,,,,,"[{'screen_name': 'carilyntorres', 'name': 'Carilyn Torres', 'id': '1473327098'}]",,,,
1385644910481747969,1385269886449070092,2021-04-23 22:51:05 IST,2021-04-23,22:51:05,+0530,32570672,etrade,E*TRADE,,@XXMCVII We're sorry for any inconvenience. Hold times may apply depending on the deposit type. Please visit the following web page for detailed information about funds availability. Thank you!  https://t.co/AoIkE1Osaf,en,[],['https://us.etrade.com/e/t/estation/help?id=1903000000#Know2'],[],0,0,0,[],[],https://twitter.com/etrade/status/1385644910481747969,False,,0,,,,,,,,"[{'screen_name': 'XXMCVII', 'name': 'TEN✨🇭🇹', 'id': '2360364342'}]",,,,
1385610972916854788,1385610972916854788,2021-04-23 20:36:14 IST,2021-04-23,20:36:14,+0530,32570672,etrade,E*TRADE,,"In honor of Earth Month, explore emerging trends in the fast-growing sustainable investing space.",en,[],[],[],5,3,19,[],[],https://twitter.com/etrade/status/1385610972916854788,False,,0,,,,,,,,[],,,,
1385607927248179202,1385322875121401856,2021-04-23 20:24:07 IST,2021-04-23,20:24:07,+0530,32570672,etrade,E*TRADE,,@gurugeekgirl Publicly traded warrants are available on E*TRADE. You can check if a position is available by navigating to the top right corner of the main website and entering the symbol you want in the Search bar. Please call us at 800-387-2331 if you need help confirming a position. Thanks!,en,[],[],[],1,0,0,[],[],https://twitter.com/etrade/status/1385607927248179202,False,,0,,,,,,,,"[{'screen_name': 'gurugeekgirl', 'name': 'Shannon S Miller', 'id': '1203662544'}]",,,,
1385596255917809665,1385596255917809665,2021-04-23 19:37:45 IST,2021-04-23,19:37:45,+0530,32570672,etrade,E*TRADE,,#ActiveTrader: Will solar stocks regain their heat in the wake of yesterday’s Earth Day news?,en,[],[],[],5,2,8,['activetrader'],[],https://twitter.com/etrade/status/1385596255917809665,False,,0,,,,,,,,[],,,,
1385345452724338689,1385232488776093696,2021-04-23 03:01:09 IST,2021-04-23,03:01:09,+0530,32570672,etrade,E*TRADE,,@KeithLavallee4 We're sorry to hear this. Please give us a call at 1-800-387-2331 so we can take a look. Thank you!,en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1385345452724338689,False,,0,,,,,,,,"[{'screen_name': 'KeithLavallee4', 'name': 'Keith Lavallee', 'id': '1283130766591811584'}]",,,,
1385240198640975872,1385240198640975872,2021-04-22 20:02:54 IST,2021-04-22,20:02:54,+0530,32570672,etrade,E*TRADE,,#ActiveTrader: Find out why some traders may see more going on in trading ranges than others.,en,[],[],[],17,0,12,['activetrader'],[],https://twitter.com/etrade/status/1385240198640975872,False,,0,,,,,,,,[],,,,
1385209654528126976,1384980845719588866,2021-04-22 18:01:32 IST,2021-04-22,18:01:32,+0530,32570672,etrade,E*TRADE,,"@Michael06875449 Hello Michael! Currently, all E*TRADE branches are temporarily closed due to COVID-19. During this time, our customer service associates are still available 24/7 at 1-800-387-2331. Please call us or visit our online FAQs page for assistance:  https://t.co/lcCEu9IQ5A. Thank you.",en,[],['https://us.etrade.com/frequently-asked-questions/'],[],0,0,0,[],[],https://twitter.com/etrade/status/1385209654528126976,False,,0,,,,,,,,"[{'screen_name': 'Michael06875449', 'name': 'Michael R', 'id': '1382332704860086275'}]",,,,
1384944127473766405,1384877941314760706,2021-04-22 00:26:25 IST,2021-04-22,00:26:25,+0530,32570672,etrade,E*TRADE,,"@GNemographer We're sorry to learn about your experience. If you are still having issues, please give us a call at 1-800-387-2331 so we can troubleshoot directly with you. Thank you.",en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1384944127473766405,False,,0,,,,,,,,"[{'screen_name': 'GNemographer', 'name': 'G. D.', 'id': '967936599039201280'}]",,,,
1384596987069218817,1384557994550116357,2021-04-21 01:27:00 IST,2021-04-21,01:27:00,+0530,32570672,etrade,E*TRADE,,"@Canyonaro We regret to learn about your experience. If you continue to have issues, please give us a call at 1-800-387-2331. We'll be happy to review this further. Thank you!",en,[],[],[],1,0,0,[],[],https://twitter.com/etrade/status/1384596987069218817,False,,0,,,,,,,,"[{'screen_name': 'Canyonaro', 'name': 'Tulip Speculator 🌷', 'id': '243551087'}]",,,,
1384563143066718209,1384551095788347394,2021-04-20 23:12:31 IST,2021-04-20,23:12:31,+0530,32570672,etrade,E*TRADE,,"@Tomanecs We're sorry to hear this! If this issue is continuing, please give us a call at 1-800-387-2331 so we can troubleshoot directly with you. Thank you!",en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1384563143066718209,False,,0,,,,,,,,"[{'screen_name': 'Tomanecs', 'name': 'Tomanecs', 'id': '306437033'}]",,,,
1384551229452427264,1384542780639387651,2021-04-20 22:25:11 IST,2021-04-20,22:25:11,+0530,32570672,etrade,E*TRADE,,"@Social_Citizen Hello, we'd be glad to assist you! For account specific help, please give us a call at 1-800-387-2331 (1-678-624-6210 International). Representatives are available 24/7. Thank you!",en,[],[],[],1,0,0,[],[],https://twitter.com/etrade/status/1384551229452427264,False,,0,,,,,,,,"[{'screen_name': 'Social_Citizen', 'name': 'Ashley K. Edwards', 'id': '5127201'}]",,,,
1384512135477215232,1384512135477215232,2021-04-20 19:49:50 IST,2021-04-20,19:49:50,+0530,32570672,etrade,E*TRADE,,#ActiveTrader: What did traders notice in yesterday’s pullback in a key semiconductor support stock?,en,[],[],[],3,1,5,['activetrader'],[],https://twitter.com/etrade/status/1384512135477215232,False,,0,,,,,,,,[],,,,
1384241632434790402,1384241632434790402,2021-04-20 01:54:57 IST,2021-04-20,01:54:57,+0530,32570672,etrade,E*TRADE,,Catch up on the market and what’s on deck for the Street for the rest of the week. #ETRADEdashboard,en,[],[],[],0,1,5,['etradedashboard'],[],https://twitter.com/etrade/status/1384241632434790402,False,,0,,,,,,,,[],,,,
1384146595248099329,1384146595248099329,2021-04-19 19:37:19 IST,2021-04-19,19:37:19,+0530,32570672,etrade,E*TRADE,,#ActiveTrader: Find out which records the stock market broke last week.,en,[],[],[],1,2,11,['activetrader'],[],https://twitter.com/etrade/status/1384146595248099329,False,,0,,,,,,,,[],,,,
1384138133621465091,1383736978315759616,2021-04-19 19:03:41 IST,2021-04-19,19:03:41,+0530,32570672,etrade,E*TRADE,,"@MrEdPartridge Hi Ed! For security reasons, we can't verify account details through Twitter. To confirm account details and check information, we would need to speak with you directly after verification. For assistance, please call us 24/7 at 800-838-0908 (1-650-599-0125 International). Thanks!",en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1384138133621465091,False,,0,,,,,,,,"[{'screen_name': 'MrEdPartridge', 'name': 'Ed', 'id': '1362398518074372100'}]",,,,
1384122563144474626,1383357299331272707,2021-04-19 18:01:49 IST,2021-04-19,18:01:49,+0530,32570672,etrade,E*TRADE,,"@Faanfairlane We appreciate your interest! E*TRADE currently offers brokerage accounts for select countries. Please send us a DM with details of your country of residence, and we will respond back and let you know if you are eligible to apply and go over the necessary steps. Thanks!",en,[],[],[],0,0,0,[],[],https://twitter.com/etrade/status/1384122563144474626,False,,0,,,,,,,,"[{'screen_name': 'Faanfairlane', 'name': '#Faanwilder™', 'id': '139210674'}]",,,,
1383067062688489472,1383067062688489472,2021-04-16 20:07:38 IST,2021-04-16,20:07:38,+0530,32570672,etrade,E*TRADE,,#ActiveTrader: Big volatility move follows big earnings move—what are traders seeing in options prices?,en,[],[],[],6,9,22,['activetrader'],[],https://twitter.com/etrade/status/1383067062688489472,False,,0,,,,,,,,[],,,,
1382782522954805248,1382759256575852546,2021-04-16 01:16:58 IST,2021-04-16,01:16:58,+0530,32570672,etrade,E*TRADE,,@IanBadeer We're sorry to learn about your experience. Please find the option to select electronic delivery of documents online by going to Accounts &gt;&gt; Documents &gt;&gt; Paperless Settings. Please give us a call at 1-800-387-2331 to review your account directly. Thank you!,en,[],[],[],1,0,0,[],[],https://twitter.com/etrade/status/1382782522954805248,False,,0,,,,,,,,"[{'screen_name': 'IanBadeer', 'name': 'Ian Badeer', 'id': '191690329'}]",,,,
1382756218121379842,1382756218121379842,2021-04-15 23:32:27 IST,2021-04-15,23:32:27,+0530,32570672,etrade,E*TRADE,,Find out how the pandemic has reshaped the pet-care industry—and what that may mean for pet-friendly stocks.,en,[],[],[],17,48,226,[],[],https://twitter.com/etrade/status/1382756218121379842,False,,0,,,,,,,,[],,,,
